schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0011,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,11,221A,221A,23,23,870,890,962,982,I\cap I'=\emptyset,I\cap I'=\emptyset,f3287d50031123b7b58fcb9cc04e7ef9c5d6e515b0f98cb24aedeeaa0a0bd36e,f3287d50031123b7b58fcb9cc04e7ef9c5d6e515b0f98cb24aedeeaa0a0bd36e,b7ef29d07df947a0fc5cf2e70d8f47a1a6bec3d18925873063b2e1fc19d85f36,$,b7ef29d07df947a0fc5cf2e70d8f47a1a6bec3d18925873063b2e1fc19d85f36,b7ef29d07df947a0fc5cf2e70d8f47a1a6bec3d18925873063b2e1fc19d85f36,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0012,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,12,221A,221A,23,24,908,911,1013,1016,I,I,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,$,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0013,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,13,221A,221A,23,24,913,928,1018,1033,I'\in\Cal I_0,I'\in\Cal I_0,582ffbc2a34af5faec3eba3f1c293faf5c72355fbe45b82ad871591ff1f31d4d,582ffbc2a34af5faec3eba3f1c293faf5c72355fbe45b82ad871591ff1f31d4d,f01d50b9a12a621b6fa28a241a250b303d0a89ddc2029d842fc57a7c8ff2022d,$,f01d50b9a12a621b6fa28a241a250b303d0a89ddc2029d842fc57a7c8ff2022d,f01d50b9a12a621b6fa28a241a250b303d0a89ddc2029d842fc57a7c8ff2022d,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0014,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,14,221A,221A,24,25,935,969,1040,1074,\mu(A\setminus\bigcup\Cal I_0)=0,\mu(A\setminus\bigcup\Cal I_0)=0,214af9d6128d9fc57d0f62e6b081cb9f3d397390a58f09f5bf7e74af821d5942,214af9d6128d9fc57d0f62e6b081cb9f3d397390a58f09f5bf7e74af821d5942,a884d2e1d40a0eff777adcfedbafdeb957c04acaf9f0f784de4aebd1de8c1f52,$,a884d2e1d40a0eff777adcfedbafdeb957c04acaf9f0f784de4aebd1de8c1f52,a884d2e1d40a0eff777adcfedbafdeb957c04acaf9f0f784de4aebd1de8c1f52,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0015,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,15,221A,221A,24,25,977,982,1083,1088,\mu,\mu,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,$,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0016,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,16,221A,221A,25,26,1007,1015,1110,1118,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0017,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,17,221A,221A,28,29,1072,1097,1195,1220,\Cal I_0\subseteq\Cal I,\Cal I_0\subseteq\Cal I,01128ff72bef0ee40df887d68f7bb6dc8f3fe590583a7d98d7dc519e81655f20,01128ff72bef0ee40df887d68f7bb6dc8f3fe590583a7d98d7dc519e81655f20,7fdeaa3f6a67a66280d5b8e57cd9bc15e6b721712793cf046f1b44821d65472d,$,7fdeaa3f6a67a66280d5b8e57cd9bc15e6b721712793cf046f1b44821d65472d,7fdeaa3f6a67a66280d5b8e57cd9bc15e6b721712793cf046f1b44821d65472d,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0018,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,18,221A,221A,29,30,1109,1136,1241,1268,A\subseteq\bigcup\Cal I_0,A\subseteq\bigcup\Cal I_0,ce21a7c3a4a453ba11b5fd82b963a9cda8cdebe5e46f3ff3a128dea48beb77ee,ce21a7c3a4a453ba11b5fd82b963a9cda8cdebe5e46f3ff3a128dea48beb77ee,975a49dac5ef57ebe6a8bd896556f12c1fe2cca576978c38052a2da19598e29b,$,975a49dac5ef57ebe6a8bd896556f12c1fe2cca576978c38052a2da19598e29b,975a49dac5ef57ebe6a8bd896556f12c1fe2cca576978c38052a2da19598e29b,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0019,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,19,221A,221A,30,31,1170,1192,1297,1319,A=\Cal I_0=\emptyset,A=\Cal I_0=\emptyset,5f15fd1786e020388834049d40f862eaaaea9a26e136e2baf42b9eaec3d8fd21,5f15fd1786e020388834049d40f862eaaaea9a26e136e2baf42b9eaec3d8fd21,455c9d2298831f7d9b9d336573c1b6d241b45dda3f16f3a0df5ce5cb353423cb,$,455c9d2298831f7d9b9d336573c1b6d241b45dda3f16f3a0df5ce5cb353423cb,455c9d2298831f7d9b9d336573c1b6d241b45dda3f16f3a0df5ce5cb353423cb,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0020,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,20,221A,221A,31,32,1262,1272,1382,1392,\Cal I_0,\Cal I_0,5d53a8e865b45be09fb052812526da1ebd70fe07199ecba6212f3fbc56a00cc4,5d53a8e865b45be09fb052812526da1ebd70fe07199ecba6212f3fbc56a00cc4,20271abc8c3d935bc90fbabe426c9e39a7beb28a9f908e88c2fbef52418cd023,$,20271abc8c3d935bc90fbabe426c9e39a7beb28a9f908e88c2fbef52418cd023,20271abc8c3d935bc90fbabe426c9e39a7beb28a9f908e88c2fbef52418cd023,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0021,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,21,221A,221A,33,34,1281,1290,1416,1425,\mu\sp*,\mu\sp*,5c59932d4c71fcf3cfcd0586df7418df9b368093b18a8bf9812614a9cb698afb,5c59932d4c71fcf3cfcd0586df7418df9b368093b18a8bf9812614a9cb698afb,5c59932d4c71fcf3cfcd0586df7418df9b368093b18a8bf9812614a9cb698afb,$,5c59932d4c71fcf3cfcd0586df7418df9b368093b18a8bf9812614a9cb698afb,5c59932d4c71fcf3cfcd0586df7418df9b368093b18a8bf9812614a9cb698afb,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0022,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,22,221A,221A,34,34,1321,1329,1459,1467,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0023,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,23,221A,221A,34,35,1346,1353,1484,1491,|x|<M,|x|<M,bf2b3f8fcca80551cf45c129eb45b0365f69fa788bed683a279cdbc8b5868d5b,bf2b3f8fcca80551cf45c129eb45b0365f69fa788bed683a279cdbc8b5868d5b,bf2b3f8fcca80551cf45c129eb45b0365f69fa788bed683a279cdbc8b5868d5b,$,bf2b3f8fcca80551cf45c129eb45b0365f69fa788bed683a279cdbc8b5868d5b,bf2b3f8fcca80551cf45c129eb45b0365f69fa788bed683a279cdbc8b5868d5b,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0024,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,24,221A,221A,34,35,1364,1372,1505,1513,x\in A,x\in A,fac41f5df7e2995de6d6b48a0cce188696ab53b3a4ebdbcc87c451009145c802,fac41f5df7e2995de6d6b48a0cce188696ab53b3a4ebdbcc87c451009145c802,7989ed126777535080ac8d3bcdcb3c01f1a3b7cd96e6231d52ce46146820e722,$,7989ed126777535080ac8d3bcdcb3c01f1a3b7cd96e6231d52ce46146820e722,7989ed126777535080ac8d3bcdcb3c01f1a3b7cd96e6231d52ce46146820e722,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0025,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,25,221A,221A,36,37,1397,1442,1541,1586,"\Cal I'=\{I:I\in\Cal I,\,I\subseteq[-M,M]\}","\Cal I'=\{I:I\in\Cal I,\,I\subseteq[-M,M]\}",87018363958463da46efa6e9eace3bfcfa3a6f38695f02f908e4f07f03bcfc1a,87018363958463da46efa6e9eace3bfcfa3a6f38695f02f908e4f07f03bcfc1a,a8c516ac99ada7c76b3d663cf6694818be48b86cac2bd39fc92fd371be73111d,$,a8c516ac99ada7c76b3d663cf6694818be48b86cac2bd39fc92fd371be73111d,a8c516ac99ada7c76b3d663cf6694818be48b86cac2bd39fc92fd371be73111d,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0026,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,26,221A,221A,40,41,1487,1497,1630,1640,\Cal I_0,\Cal I_0,5d53a8e865b45be09fb052812526da1ebd70fe07199ecba6212f3fbc56a00cc4,5d53a8e865b45be09fb052812526da1ebd70fe07199ecba6212f3fbc56a00cc4,20271abc8c3d935bc90fbabe426c9e39a7beb28a9f908e88c2fbef52418cd023,$,20271abc8c3d935bc90fbabe426c9e39a7beb28a9f908e88c2fbef52418cd023,20271abc8c3d935bc90fbabe426c9e39a7beb28a9f908e88c2fbef52418cd023,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0027,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,27,221A,221A,41,42,1532,1541,1685,1694,\Cal I',\Cal I',7a86ab1d7ddcce800baf0f50b8be09c33b11d0d7ecdd1600c6166ade210317a6,7a86ab1d7ddcce800baf0f50b8be09c33b11d0d7ecdd1600c6166ade210317a6,cba225049adab04bae6595df7f1a76e9e7c47198e2e0b7a768f80286bd228d4a,$,cba225049adab04bae6595df7f1a76e9e7c47198e2e0b7a768f80286bd228d4a,cba225049adab04bae6595df7f1a76e9e7c47198e2e0b7a768f80286bd228d4a,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0028,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,28,221A,221A,41,42,1554,1567,1729,1742,J\in\Cal I',J\in\Cal I',eb16c2809b35890f47be1c3981f4acf744633b6c390a2b291a2e9c70df165fe4,eb16c2809b35890f47be1c3981f4acf744633b6c390a2b291a2e9c70df165fe4,65719e8d843b462aca452128f8931b9257b411a76995975ff0cc0162896dbc77,$,65719e8d843b462aca452128f8931b9257b411a76995975ff0cc0162896dbc77,65719e8d843b462aca452128f8931b9257b411a76995975ff0cc0162896dbc77,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0029,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,29,221A,221A,42,43,1606,1616,1793,1803,\Cal I_0,\Cal I_0,5d53a8e865b45be09fb052812526da1ebd70fe07199ecba6212f3fbc56a00cc4,5d53a8e865b45be09fb052812526da1ebd70fe07199ecba6212f3fbc56a00cc4,20271abc8c3d935bc90fbabe426c9e39a7beb28a9f908e88c2fbef52418cd023,$,20271abc8c3d935bc90fbabe426c9e39a7beb28a9f908e88c2fbef52418cd023,20271abc8c3d935bc90fbabe426c9e39a7beb28a9f908e88c2fbef52418cd023,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0030,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,30,221A,221A,42,44,1631,1663,1817,1849,x\in A\setminus\bigcup\Cal I_0,x\in A\setminus\bigcup\Cal I_0,19ef7071714263d93c26f0aec9d295b148c87cd63c22b876583473fb33ee87d6,19ef7071714263d93c26f0aec9d295b148c87cd63c22b876583473fb33ee87d6,bac73611d83baa69386b331bfd3da863482a2417e99ef50002c7d22415a5aa84,$,bac73611d83baa69386b331bfd3da863482a2417e99ef50002c7d22415a5aa84,bac73611d83baa69386b331bfd3da863482a2417e99ef50002c7d22415a5aa84,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0031,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,31,221A,221A,43,44,1683,1693,1869,1879,\delta>0,\delta>0,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,$,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0032,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,32,221A,221A,44,45,1705,1726,1900,1921,"[x-\delta,x+\delta]","[x-\delta,x+\delta]",95aac2fedc3947bf24a501f087b959d6f8b3fcbf91679afbfe6d8a5c16a9bc2b,95aac2fedc3947bf24a501f087b959d6f8b3fcbf91679afbfe6d8a5c16a9bc2b,95aac2fedc3947bf24a501f087b959d6f8b3fcbf91679afbfe6d8a5c16a9bc2b,$,95aac2fedc3947bf24a501f087b959d6f8b3fcbf91679afbfe6d8a5c16a9bc2b,95aac2fedc3947bf24a501f087b959d6f8b3fcbf91679afbfe6d8a5c16a9bc2b,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S221-FORMULA-0033,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221A,33,221A,221A,44,46,1755,1765,1965,1975,\Cal I_0,\Cal I_0,5d53a8e865b45be09fb052812526da1ebd70fe07199ecba6212f3fbc56a00cc4,5d53a8e865b45be09fb052812526da1ebd70fe07199ecba6212f3fbc56a00cc4,20271abc8c3d935bc90fbabe426c9e39a7beb28a9f908e88c2fbef52418cd023,$,20271abc8c3d935bc90fbabe426c9e39a7beb28a9f908e88c2fbef52418cd023,20271abc8c3d935bc90fbabe426c9e39a7beb28a9f908e88c2fbef52418cd023,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
