schema_version,record_type,id,unit_id,rights_id,segment_id,source_anchor,semantic_anchor,association_locator,source_line_start,target_line_start,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,provenance
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121DB-II,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121DB,121D,121Db,printed proof clause (ii) inside proof macro for 121D,177,187,"{\bf (ii)} If $x\in
G_0\cap D$, then there is a $G\in\Cal G$ such that $x\in G$;  now
$g(y)<a$ for every $y\in G\cap D$, so, in particular, $g(x)<a$.\ \Qed
     
Finally, $G_0$, being open, is a Borel set.   As $a$ is
arbitrary, $g$ is Borel measurable.
     
\medskip
     
","{\bf (ii)} Jika $x\in G_0\cap D$, terdapat $G\in\Cal G$ sedemikian
sehingga $x\in G$; sekarang $g(y)<a$ untuk setiap $y\in G\cap D$,
sehingga, khususnya, $g(x)<a$.\ \Qed

Akhirnya, $G_0$, karena terbuka, merupakan himpunan Borel. Karena $a$
sebarang, $g$ terukur Borel.

\medskip

",ba9d2fe572215f15f53bae60093d76f7b17bd1fd15835b5059097c615afd7b08,9901f7a54859a8bdee7ad39e31eef4932e2af1ccf710be4006444c72ddc96500,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121DC,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121DC,121D,121Dc,printed proof clause (c) inside proof macro for 121D,186,196,"{\bf (c)} Suppose first that $g$ is non-decreasing.   Let $a\in\Bbb R$
and write $E=\{x:g(x)<a\}$.  If $E=D$ or $E=\emptyset$ then of course it
is the intersection of $D$ with a Borel set.   Otherwise, $E$ is
non-empty and bounded above in $\Bbb R$, so has a supremum $c\in\Bbb R$.
Now $E$ must be either $D\cap\ooint{-\infty,c}$ or
$D\cap\ocint{-\infty,c}$, according to whether $c\in E$ or not, and in
either case is the intersection of $D$ with a Borel set (see 114G).
     
Similarly, if $g$ is non-increasing, $\{x:g(x)>a\}$ will again be the
intersection of $D$ with either $\emptyset$ or $\Bbb R$ or
$\ocint{-\infty,c}$ or $\ooint{-\infty,c}$ for some $c$.   So in this
case 121B(iii) will be satisfied.
     
\medskip
     
\noindent{\bf Remark} I see that in part (b) of the above proof I use
some basic facts about open sets in $\BbbR^r$.   These are covered in
detail in \S1A2.   If they are new to you it would probably be sensible
to rehearse the arguments with $r=1$, so that $D\subseteq\Bbb R$, before
embracing the general case.
","{\bf (c)} Andaikan terlebih dahulu bahwa $g$ tak-menurun. Misalkan
$a\in\Bbb R$ dan tuliskan $E=\{x:g(x)<a\}$. Jika $E=D$ atau
$E=\emptyset$, maka tentu saja himpunan tersebut adalah irisan $D$
dengan suatu himpunan Borel. Jika tidak, $E$ tak kosong dan berbatas atas dalam
$\Bbb R$, sehingga mempunyai supremum $c\in\Bbb R$. Sekarang $E$
haruslah $D\cap\ocint{-\infty,c}$ atau $D\cap\ooint{-\infty,c}$;
bentuk pertama berlaku jika $c\in E$, dan bentuk kedua jika tidak.
Dalam kedua kasus, himpunan tersebut merupakan irisan $D$ dengan suatu
himpunan Borel (lihat 114G).

Demikian pula, jika $g$ tak-menaik, $\{x:g(x)>a\}$ kembali akan menjadi
irisan $D$ dengan salah satu dari $\emptyset$, $\Bbb R$,
$\ocint{-\infty,c}$, atau $\ooint{-\infty,c}$ untuk suatu $c$. Jadi,
dalam kasus ini 121B(iii) akan terpenuhi.

\medskip

\noindent{\bf Catatan} Saya melihat bahwa dalam bagian (b) dari bukti
di atas saya menggunakan beberapa fakta dasar tentang himpunan terbuka
dalam $\BbbR^r$. Fakta-fakta ini dibahas secara terperinci dalam
\S1A2. Jika fakta-fakta tersebut baru bagi Anda, barangkali bijaksana
untuk mengulang argumennya dengan $r=1$, sehingga $D\subseteq\Bbb R$,
sebelum beralih ke kasus umum.
",516fe2d6c420d5225afbb273b0b99c71e24c0cec3a9057c7f8a40687942c1266,0e1f33c15e2d0a7e8cbf807840b61f36a8bfd26911d733025a91a65ba92b78ec,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121EA,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121EA,121E,121Ea,printed proof clause (a) inside proof macro for 121E,251,260,"{\bf (a)} If $f(x)=c$ for every $x\in \dom f$, then
$\{x:f(x)<a\}=\dom f$ if $c<a$, $\emptyset$ otherwise, and in either
case
belongs to $\Sigma_{\dom f}$.
     
\medskip
     
","{\bf (a)} Jika $f(x)=c$ untuk setiap $x\in \dom f$, maka
$\{x:f(x)<a\}=\dom f$ jika $c<a$, dan $\emptyset$ jika tidak; dalam
kedua kasus himpunan tersebut termasuk dalam $\Sigma_{\dom f}$.

\medskip

",7342fc5399d93a97d704edeb3d23f2283d7b29f26f930d53cd271750759bac8b,91d00f37f34ff05abfa4349a3ee2864bb1aecf9fd2bc35284ba8f1cba20f2895,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121EB,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121EB,121E,121Eb,printed proof clause (b) inside proof macro for 121E,258,266,"{\bf (b)} Write $D=\dom(f+g)=\dom f\cap\dom g$.   If $a\in\Bbb R$ then
set $K=\{(q,q'):q,\,q'\in\Bbb Q,\,q+q'\le
a\}$.   Then $K$ is a subset of $\Bbb Q\times\Bbb Q$, so is countable
(111Fb, 1A1E).      For $q\in\Bbb Q$ choose sets $F_q$,
$G_q\in\Sigma$ such that
     
\Centerline{$\{x:f(x)<q\}=F_q\cap\dom f$,
\quad$\{x:g(x)<q\}=G_q\cap\dom g$.}
     
\noindent For each $(q,q')\in K$, the set
     
\Centerline{$E_{qq'}
=\{x:f(x)<q,\,g(x)<q'\}=F_q\cap G_{q'}\cap D$}
     
\noindent belongs to $\Sigma_D$.
Finally, if $(f+g)(x)<a$, then we can find
$q\in\ooint{f(x),a-g(x)}$, $q'\in\ocint{g(x),a-q}$, so that
$(q,q')\in K$ and
$x\in E_{qq'}$;  while if $(q,q')\in K$ and $x\in E_{qq'}$, then
$(f+g)(x)<q+q'\le a$.   Thus
     
\Centerline{$\{x:(f+g)(x)<a\}=\bigcup_{(q,q')\in K}E_{qq'}\in\Sigma_D$}
     
\noindent by 111Fa.   As $a$ is arbitrary, $f+g$ is measurable.
     
\medskip
     
","{\bf (b)} Tuliskan $D=\dom(f+g)=\dom f\cap\dom g$. Jika $a\in\Bbb R$,
tetapkan $K=\{(q,q'):q,\,q'\in\Bbb Q,\,q+q'\le a\}$. Maka $K$ adalah
subhimpunan $\Bbb Q\times\Bbb Q$, sehingga terhitung (111Fb, 1A1E).
Untuk $q\in\Bbb Q$, pilih himpunan-himpunan $F_q$,
$G_q\in\Sigma$ sedemikian sehingga

\Centerline{$\{x:f(x)<q\}=F_q\cap\dom f$,
\quad$\{x:g(x)<q\}=G_q\cap\dom g$.}

\noindent Untuk setiap $(q,q')\in K$, himpunan

\Centerline{$E_{qq'}
=\{x:f(x)<q,\,g(x)<q'\}=F_q\cap G_{q'}\cap D$}

\noindent termasuk dalam $\Sigma_D$.
Akhirnya, jika $(f+g)(x)<a$, kita dapat menemukan
$q\in\ooint{f(x),a-g(x)}$, $q'\in\ocint{g(x),a-q}$, sehingga
$(q,q')\in K$ dan $x\in E_{qq'}$; sedangkan jika $(q,q')\in K$ dan
$x\in E_{qq'}$, maka $(f+g)(x)<q+q'\le a$. Jadi

\Centerline{$\{x:(f+g)(x)<a\}
=\bigcup_{(q,q')\in K}E_{qq'}\in\Sigma_D$}

\noindent menurut 111Fa. Karena $a$ sebarang, $f+g$ terukur.

\medskip

",39f0ada14d8fc4e85921b1d5674f3876e93b8b5895fe4e54bbe578248f7e81ab,79f6d68250e79ce3e99f7b48fbb9f8ed6ea2ef71c747f14a9e968c9b1384b3ab,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121EC,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121EC,121E,121Ec,printed proof clause (c) inside proof macro for 121E,285,293,"{\bf (c)} Write $D=\dom f$.   Let $a\in\Bbb R$.   If $c>0$, then
     
\Centerline{$\{x:cf(x)<a\}=\{x:f(x)<\Bover{a}{c}\}\in\Sigma_D$.}
     
\noindent If $c<0$, then
     
\Centerline{$\{x:cf(x)<a\}=\{x:f(x)>\Bover{a}{c}\}\in\Sigma_D$.}
     
\noindent While if $c=0$, then $\{x:cf(x)<a\}$ is either $D$ or
$\emptyset$, as in (a) above, so belongs to $\Sigma_D$.   As $a$ is
arbitrary, $cf$ is measurable.
     
\medskip
     
","{\bf (c)} Tuliskan $D=\dom f$. Misalkan $a\in\Bbb R$. Jika $c>0$,
maka

\Centerline{$\{x:cf(x)<a\}=\{x:f(x)<\Bover{a}{c}\}\in\Sigma_D$.}

\noindent Jika $c<0$, maka

\Centerline{$\{x:cf(x)<a\}=\{x:f(x)>\Bover{a}{c}\}\in\Sigma_D$.}

\noindent Sedangkan jika $c=0$, maka $\{x:cf(x)<a\}$ adalah $D$ atau
$\emptyset$, seperti dalam (a) di atas, sehingga termasuk dalam
$\Sigma_D$. Karena $a$ sebarang, $cf$ terukur.

\medskip

",9569352721f649749e4deaae98a1f566c8fb34f817cf23e4db4b6fbb7daedb4a,d7e5e968f6b7c2f78e1b00bb5c12d5b46d9c3d970d1cd4520925f7121066de61,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121ED-SETUP,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121ED,121E,121Ed,printed proof clause (d) inside proof macro for 121E,299,308,"{\bf (d)} Write $D=\dom(f\times g)=\dom f\cap\dom g$.   Let
$a\in\Bbb R$.   Let $K$ be
     
\Centerline{$\{(q_1,q_2,q_3,q_4):q_1,\ldots,q_4\in\Bbb Q,\,uv<a
\text{ whenever }u\in\ooint{q_1,q_2},\,v\in\ooint{q_3,q_4}\}$.}
     
\noindent Then $K$ is countable.   For $q\in\Bbb Q$ choose sets $F_q$,
$F'_q$, $G_q$, $G'_q\in\Sigma$ such that
     
\Centerline{$\{x:f(x)<q\}=F_q\cap\dom f$,
\quad$\{x:f(x)>q\}=F'_q\cap\dom f$,}
     
\Centerline{$\{x:g(x)<q\}=G_q\cap\dom g$,
\quad$\{x:g(x)>q\}=G'_q\cap\dom g$.}
     
\noindent  For $(q_1,q_2,q_3,q_4)\in K$ set
     
$$\eqalign{E_{q_1q_2q_3q_4}
&=\{x:f(x)\in\ooint{q_1,q_2},\,g(x)\in\ooint{q_3,q_4}\}\cr
&=D\cap F'_{q_1}\cap F_{q_2}\cap G'_{q_3}\cap G_{q_4}
\in\Sigma_D;\cr}$$
     
\noindent then $E=\bigcup_{(q_1,q_2,q_3,q_4)\in
K}E_{q_1q_2q_3q_4}\in\Sigma_D$.
     
Now $E=\{x:(f\times g)(x)<a\}$.   \Prf\ ","{\bf (d)} Tuliskan $D=\dom(f\times g)=\dom f\cap\dom g$. Misalkan
$a\in\Bbb R$. Misalkan $K$ adalah

\Centerline{$\{(q_1,q_2,q_3,q_4):q_1,\ldots,q_4\in\Bbb Q,\,uv<a
\text{ setiap kali }u\in\ooint{q_1,q_2},\,v\in\ooint{q_3,q_4}\}$.}

\noindent Maka $K$ terhitung. Untuk $q\in\Bbb Q$, pilih
himpunan-himpunan $F_q$, $F'_q$, $G_q$, $G'_q\in\Sigma$ sedemikian
sehingga

\Centerline{$\{x:f(x)<q\}=F_q\cap\dom f$,
\quad$\{x:f(x)>q\}=F'_q\cap\dom f$,}

\Centerline{$\{x:g(x)<q\}=G_q\cap\dom g$,
\quad$\{x:g(x)>q\}=G'_q\cap\dom g$.}

\noindent Untuk $(q_1,q_2,q_3,q_4)\in K$, tetapkan

$$\eqalign{E_{q_1q_2q_3q_4}
&=\{x:f(x)\in\ooint{q_1,q_2},\,g(x)\in\ooint{q_3,q_4}\}\cr
&=D\cap F'_{q_1}\cap F_{q_2}\cap G'_{q_3}\cap G_{q_4}
\in\Sigma_D;\cr}$$

\noindent maka $E=\bigcup_{(q_1,q_2,q_3,q_4)\in
K}E_{q_1q_2q_3q_4}\in\Sigma_D$.

Sekarang $E=\{x:(f\times g)(x)<a\}$. \Prf\ ",0c6c9980388239bd41492a3016f92a57525ac5d40c44815facbd5a0a7de31063,1e46da799948733a914aeb3e5aafd9181a1eccadf4cc54b215244fc6701ae33b,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121ED-I,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121ED,121E,121Ed,printed proof clause (i) inside proof macro for 121E,324,334,"{\bf (i)} If $(f\times g)(x)<a$,
set
$u=f(x)$, $v=g(x)$.   Set
     
\Centerline{$\eta=\min(1,\Bover{a-uv}{1+|u|+|v|})>0$.}
     
\noindent   Take
$q_1,\ldots,q_4\in\Bbb Q$ such that
     
\Centerline{$u-\eta\le q_1<u<q_2\le u+\eta$,
\quad$v-\eta\le q_3<v<q_4\le v+\eta$.}
     
\noindent If $u'\in\ooint{q_1,q_2}$,
$v'\in\ooint{q_3,q_4}$, then $|u'-u|<\eta$ and $|v'-v|<\eta$, so
     
$$\eqalign{u'v'-uv
&=(u'-u)(v'-v)+(u'-u)v+u(v'-v)\cr
&<\eta^2+\eta|v|+|u|\eta
\le\eta(1+|u|+|v|)
\le a-uv,\cr}$$
     
\noindent and $u'v'<a$.   Accordingly $(q_1,q_2,q_3,q_4)\in K$.
Also $x\in E_{q_1q_2q_3q_4}$, so $x\in E$.   Thus $\{x:(f\times
g)(x)<a\}\subseteq E$.   ","{\bf (i)} Jika
$(f\times g)(x)<a$, tetapkan $u=f(x)$, $v=g(x)$. Tetapkan

\Centerline{$\eta=\min(1,\Bover{a-uv}{1+|u|+|v|})>0$.}

\noindent Ambil $q_1,\ldots,q_4\in\Bbb Q$ sedemikian sehingga

\Centerline{$u-\eta\le q_1<u<q_2\le u+\eta$,
\quad$v-\eta\le q_3<v<q_4\le v+\eta$.}

\noindent Jika $u'\in\ooint{q_1,q_2}$,
$v'\in\ooint{q_3,q_4}$, maka $|u'-u|<\eta$ dan $|v'-v|<\eta$, sehingga

$$\eqalign{u'v'-uv
&=(u'-u)(v'-v)+(u'-u)v+u(v'-v)\cr
&<\eta^2+\eta|v|+|u|\eta
\le\eta(1+|u|+|v|)
\le a-uv,\cr}$$

\noindent dan $u'v'<a$. Dengan demikian $(q_1,q_2,q_3,q_4)\in K$.
Selain itu, $x\in E_{q_1q_2q_3q_4}$, sehingga $x\in E$. Jadi
$\{x:(f\times g)(x)<a\}\subseteq E$. ",ec3a7c3abf2a40ac4d93287ba20816569de8636bda850d7215609d1a60606f7f,6651165d0282b282759ae7c27343a8d8be5e8735f6befa6e632b8d8d1ae8f8f7,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121ED-II,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121ED,121E,121Ed,printed proof clause (ii) inside proof macro for 121E,347,355,"{\bf (ii)} On the other hand, if $x\in E$,
there are
$q_1,\ldots,q_4$ such that $(q_1,q_2,q_3,q_4)\in K$ and $x\in
E_{q_1q_2q_3q_4}$, so that $f(x)\in\ooint{q_1,q_2}$ and
$g(x)\in\ooint{q_3,q_4}$ and $f(x)g(x)<a$.   So
$E\subseteq\{x:(f\times g)(x)<a\}$.\ \Qed
     
Thus $\{x:(f\times g)(x)<a\}\in\Sigma_D$.   As $a$ is arbitrary,
$f\times g$ is measurable.
     
\medskip
     
","{\bf (ii)} Di pihak lain, jika
$x\in E$, terdapat $q_1,\ldots,q_4$ sedemikian sehingga
$(q_1,q_2,q_3,q_4)\in K$ dan $x\in E_{q_1q_2q_3q_4}$, sehingga
$f(x)\in\ooint{q_1,q_2}$ dan $g(x)\in\ooint{q_3,q_4}$ serta
$f(x)g(x)<a$. Jadi $E\subseteq\{x:(f\times g)(x)<a\}$.\ \Qed

Dengan demikian $\{x:(f\times g)(x)<a\}\in\Sigma_D$. Karena $a$
sebarang, $f\times g$ terukur.

\medskip

",ddcab0c39979f89ff8cb006659851d4536666a35e5f79f2e492e5487e8c2177d,2bf4bda8a1cecd9402a926c3724d9aac13ff4b548ca40d1fcc8eacbf3f9ac15f,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121EE,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121EE,121E,121Ee,printed proof clause (e) inside proof macro for 121E,359,366,"{\bf (e)} In view of (d), it will be enough to show that $1/g$ is
measurable.   Now if $a>0$,
$\{x:1/g(x)<a\}=\{x:g(x)>1/a\}\cup\{x:g(x)<0\}$;  if $a<0$, then
$\{x:1/g(x)<a\}=\{x:1/a<g(x)<0\}$;  and if $a=0$, then
$\{x:1/g(x)<a\}=\{x:g(x)<0\}$.   And all of these belong to
$\Sigma_{\dom 1/g}$.
     
\medskip
     
","{\bf (e)} Berdasarkan (d), cukup ditunjukkan bahwa $1/g$ terukur.
Sekarang, jika $a>0$,
$\{x:1/g(x)<a\}=\{x:g(x)>1/a\}\cup\{x:g(x)<0\}$; jika $a<0$, maka
$\{x:1/g(x)<a\}=\{x:1/a<g(x)<0\}$; dan jika $a=0$, maka
$\{x:1/g(x)<a\}=\{x:g(x)<0\}$. Semua himpunan ini termasuk dalam
$\Sigma_{\dom 1/g}$.

\medskip

",08d0cb8fae185fa343b341933994ffa74ab333b7002c0a1622baa2f437872f3d,fb1518a821b4259c7a36b55633b8594206f7a6c0134c404d2789ae152723055f,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121EF,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121EF,121E,121Ef,printed proof clause (f) inside proof macro for 121E,368,375,"{\bf (f)} Write $D=\dom f$ and consider the set
     
\Centerline{$\Tau=\{E:E\subseteq\Bbb R,\,f^{-1}[E]\in\Sigma_D\}$.}
     
\noindent Then $\Tau$ is a $\sigma$-algebra of subsets of $\Bbb R$.
\Prf\ {(i)} $f^{-1}[\emptyset]=\emptyset\in\Sigma_D$, so
$\emptyset\in\Tau$.   {(ii)} If $E\in\Tau$, then
$f^{-1}[\Bbb R\setminus E]=D\setminus f^{-1}[E]\in\Sigma_D$ so
$\Bbb R\setminus E\in\Tau$.
{(iii)} If $\langle E_n\rangle_{n\in\Bbb N}$ is a sequence in
$\Tau$, then
$f^{-1}[\bigcup_{n\in\Bbb N}E_n]
=\bigcup_{n\in\Bbb N}f^{-1}[E_n]\in\Sigma_D$ because $\Sigma_D$ is a
$\sigma$-algebra, so $\bigcup_{n\in\Bbb N}E_n\in\Tau$.\ \Qed
     
Next, $\Tau$ contains all sets of the form $H_a=\ooint{-\infty,a}$ for
$a\in\Bbb R$, by the definition of measurability of $f$.   The result
follows by arguments already used in 114G above.
First, all open subsets of $\Bbb R$
belong to $\Tau$.   \Prf\ Let $G\subseteq\Bbb R$ be open.   Let
$K\subseteq\Bbb Q\times\Bbb Q$ be the set of pairs $(q,q')$ of rational
numbers such that $\coint{q,q'}\subseteq G$.    $K$
is countable.   Also, every $\coint{q,q'}$ belongs to $\Tau$, being
$H_{q'}\setminus H_q$.   So
$G'=\bigcup_{(q,q')\in K}\coint{q,q'}\in\Tau$.
     
By the definition of $K$, $G'\subseteq G$.   On the other hand, if $x\in
G$, there is a $\delta>0$
such that $\ooint{x-\delta,x+\delta}\subseteq G$.
Now there are rational numbers $q\in\ocint{x-\delta,x}$ and
$q'\in\ocint{x,x+\delta}$, so that $(q,q')\in K$ and $x\in
\coint{q,q'}\subseteq G'$.
As $x$ is arbitrary, $G=G'$ and $G\in\Tau$.\ \Qed
     
Finally, $\Tau$ is a
$\sigma$-algebra of subsets of $\Bbb R$ including the family of open
sets, so must contain every Borel set, by the definition of Borel set
(111G).
     
\medskip
     
","{\bf (f)} Tuliskan $D=\dom f$ dan tinjau himpunan

\Centerline{$\Tau=\{E:E\subseteq\Bbb R,\,f^{-1}[E]\in\Sigma_D\}$.}

\noindent Maka $\Tau$ adalah aljabar-$\sigma$ atas
subhimpunan-subhimpunan $\Bbb R$.
\Prf\ {(i)} $f^{-1}[\emptyset]=\emptyset\in\Sigma_D$, sehingga
$\emptyset\in\Tau$. {(ii)} Jika $E\in\Tau$, maka
$f^{-1}[\Bbb R\setminus E]=D\setminus f^{-1}[E]\in\Sigma_D$,
sehingga $\Bbb R\setminus E\in\Tau$.
{(iii)} Jika $\langle E_n\rangle_{n\in\Bbb N}$ adalah suatu barisan
di dalam $\Tau$, maka
$f^{-1}[\bigcup_{n\in\Bbb N}E_n]
=\bigcup_{n\in\Bbb N}f^{-1}[E_n]\in\Sigma_D$ karena $\Sigma_D$
adalah aljabar-$\sigma$, sehingga $\bigcup_{n\in\Bbb N}E_n\in\Tau$.\ \Qed

Selanjutnya, $\Tau$ memuat semua himpunan berbentuk
$H_a=\ooint{-\infty,a}$ untuk $a\in\Bbb R$, menurut definisi
keterukuran $f$. Hasilnya mengikuti dari argumen yang sudah digunakan
dalam 114G di atas. Pertama, semua subhimpunan terbuka dari $\Bbb R$
termasuk dalam $\Tau$. \Prf\ Misalkan $G\subseteq\Bbb R$ terbuka.
Misalkan $K\subseteq\Bbb Q\times\Bbb Q$ adalah himpunan pasangan
$(q,q')$ bilangan rasional sedemikian sehingga
$\coint{q,q'}\subseteq G$. $K$ terhitung. Selain itu, setiap
$\coint{q,q'}$ termasuk dalam $\Tau$, karena merupakan
$H_{q'}\setminus H_q$. Jadi
$G'=\bigcup_{(q,q')\in K}\coint{q,q'}\in\Tau$.

Menurut definisi $K$, $G'\subseteq G$. Di pihak lain, jika $x\in G$,
terdapat $\delta>0$ sedemikian sehingga
$\ooint{x-\delta,x+\delta}\subseteq G$. Sekarang terdapat bilangan
rasional $q\in\ocint{x-\delta,x}$ dan
$q'\in\ocint{x,x+\delta}$, sehingga $(q,q')\in K$ dan
$x\in\coint{q,q'}\subseteq G'$. Karena $x$ sebarang, $G=G'$ dan
$G\in\Tau$.\ \Qed

Akhirnya, $\Tau$ adalah aljabar-$\sigma$ atas subhimpunan-subhimpunan
$\Bbb R$ yang memuat keluarga himpunan terbuka, sehingga harus memuat
setiap himpunan Borel, menurut definisi himpunan Borel (111G).

\medskip

",432f148f85ef0fd3a5f4d5339c026bd2d7d84ef3fb29a00fcf4f715425e65fc6,1f7b064fcf354e4e201f7ce58c289137982208688d76674d6ccae932677e7756,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121EG,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121EG,121E,121Eg,printed proof clause (g) inside proof macro for 121E,409,417,"{\bf (g)} If $a\in\Bbb R$, then $\{y:h(y)<a\}$ is of the form 
$E\cap\dom h$, where $E$ is a Borel subset of $\Bbb R$.   
Next, $f^{-1}[E]$ is of
the form $F\cap\dom f$, where $F\in\Sigma$, by (f) above.   So
     
\Centerline{$\{x:(hf)(x)<a\}=F\cap\dom hf\in\Sigma_{\dom hf}$.}
     
\noindent   As $a$ is
arbitrary, $hf$ is measurable.
     
\medskip
     
","{\bf (g)} Jika $a\in\Bbb R$, maka $\{y:h(y)<a\}$ berbentuk
$E\cap\dom h$, dengan $E$ suatu subhimpunan Borel dari $\Bbb R$.
Selanjutnya, $f^{-1}[E]$ berbentuk $F\cap\dom f$, dengan $F\in\Sigma$,
menurut (f) di atas. Jadi

\Centerline{$\{x:(hf)(x)<a\}=F\cap\dom hf\in\Sigma_{\dom hf}$.}

\noindent Karena $a$ sebarang, $hf$ terukur.

\medskip

",cc559baee5788c3e6d31f6ee478f7493d684e9b8d2d1a93edb76edf3219f1d11,26f8cba1cb2185c69c03cf37e3b195e9c616f9d4438e3cc6a6df06d1cf116af7,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121EH,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121EH,121E,121Eh,printed proof clause (h) inside proof macro for 121E,421,428,"{\bf (h)} The point is that $\Sigma_{A\cap\dom f}=\{E\cap
A:E\in\Sigma_{\dom f}\}$.   So if $a\in\Bbb R$,
     
\Centerline{$\{x:(f\restr
A)(x)<a\}=A\cap\{x:f(x)<a\}\in\Sigma_{\dom(f\restr A)}$.}
","{\bf (h)} Intinya ialah bahwa
$\Sigma_{A\cap\dom f}=\{E\cap A:E\in\Sigma_{\dom f}\}$. Jadi, jika
$a\in\Bbb R$,

\Centerline{$\{x:(f\restr
A)(x)<a\}=A\cap\{x:f(x)<a\}\in\Sigma_{\dom(f\restr A)}$.}
",1743a288ed9fc87f59bae2f19f62d000812d3baacd7cff6c243612ad250dfe62,48739c43c2e5b4da5bb6fe070ff1f3869d3f38b1c4321d55b26ea89d79b9cb21,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
