schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0011,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AC,11,282Ac,282Ac,35,34,1106,1143,1168,1205,\sum_{k=-\infty}^{\infty}c_ke^{ikx},\sum_{k=-\infty}^{\infty}c_ke^{ikx},503c21979e125417d7e06072bc62686a590820f9aadde2fd272c4bb96cd604b4,503c21979e125417d7e06072bc62686a590820f9aadde2fd272c4bb96cd604b4,503c21979e125417d7e06072bc62686a590820f9aadde2fd272c4bb96cd604b4,$,503c21979e125417d7e06072bc62686a590820f9aadde2fd272c4bb96cd604b4,503c21979e125417d7e06072bc62686a590820f9aadde2fd272c4bb96cd604b4,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0012,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AC,12,282Ac,282Ac,37,36,1214,1219,1274,1279,s_n,s_n,91ec47101c58ab9877a637ef38e97fa1494d2c68ccd910479255151280a730de,91ec47101c58ab9877a637ef38e97fa1494d2c68ccd910479255151280a730de,91ec47101c58ab9877a637ef38e97fa1494d2c68ccd910479255151280a730de,$,91ec47101c58ab9877a637ef38e97fa1494d2c68ccd910479255151280a730de,91ec47101c58ab9877a637ef38e97fa1494d2c68ccd910479255151280a730de,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0013,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AC,13,282Ac,282Ac,38,37,1233,1285,1288,1340,c_0+\sum_{k=1}^{\infty}(c_ke^{ikx}+c_{-k}e^{-ikx}),c_0+\sum_{k=1}^{\infty}(c_ke^{ikx}+c_{-k}e^{-ikx}),42113530d5cc6aaca98e6835938e66c8cf2cefc424beb3cb334415ad903da872,42113530d5cc6aaca98e6835938e66c8cf2cefc424beb3cb334415ad903da872,42113530d5cc6aaca98e6835938e66c8cf2cefc424beb3cb334415ad903da872,$,42113530d5cc6aaca98e6835938e66c8cf2cefc424beb3cb334415ad903da872,42113530d5cc6aaca98e6835938e66c8cf2cefc424beb3cb334415ad903da872,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0014,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AD,14,282Ad,282Ad,40,39,1338,1341,1393,1396,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0015,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AD,15,282Ad,282Ad,42,41,1361,1401,1419,1459,\sigma_m=\Bover1{m+1}\sum_{n=0}^ms_n,\sigma_m=\Bover1{m+1}\sum_{n=0}^ms_n,5c2b1a0fa7477b90de733045bcf729cd17360c47e05ab4b594caee6ad8b9fa46,5c2b1a0fa7477b90de733045bcf729cd17360c47e05ab4b594caee6ad8b9fa46,5c2b1a0fa7477b90de733045bcf729cd17360c47e05ab4b594caee6ad8b9fa46,$$,5c2b1a0fa7477b90de733045bcf729cd17360c47e05ab4b594caee6ad8b9fa46,5c2b1a0fa7477b90de733045bcf729cd17360c47e05ab4b594caee6ad8b9fa46,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0016,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AD,16,282Ad,282Ad,44,43,1417,1429,1477,1489,m\in\Bbb N,m\in\Bbb N,2ed9517f49c9b1454dee4d57426e748688821ffd750dd0bcd3d96fe10d808789,2ed9517f49c9b1454dee4d57426e748688821ffd750dd0bcd3d96fe10d808789,85c5d31bf8d7914c672d24fa9ab9a79e731bed9c2997906495b11ab2d6a271f6,$,85c5d31bf8d7914c672d24fa9ab9a79e731bed9c2997906495b11ab2d6a271f6,85c5d31bf8d7914c672d24fa9ab9a79e731bed9c2997906495b11ab2d6a271f6,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0017,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AE,17,282Ae,282Ae,47,46,1527,1530,1582,1585,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0018,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AE,18,282Ae,282Ae,48,47,1552,1585,1617,1650,"\dom f\subseteq\ocint{-\pi,\pi}","\dom f\subseteq\ocint{-\pi,\pi}",70f78b1bae7d0bd00c1115147fc5a1d5f7683d9dfe1df100294f8a0ffdb3cfd2,70f78b1bae7d0bd00c1115147fc5a1d5f7683d9dfe1df100294f8a0ffdb3cfd2,1e54aa1ef8b4e350b9996120b2bc7713d3d79929883fb6b6bd5135fc659034a3,$,1e54aa1ef8b4e350b9996120b2bc7713d3d79929883fb6b6bd5135fc659034a3,1e54aa1ef8b4e350b9996120b2bc7713d3d79929883fb6b6bd5135fc659034a3,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0019,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AE,19,282Ae,282Ae,49,48,1632,1642,1695,1705,\tilde f,\tilde f,a97980bd5ea2687b95a92a20b39eb9c81e8b5f425db0e06c97f532f4b96186b2,a97980bd5ea2687b95a92a20b39eb9c81e8b5f425db0e06c97f532f4b96186b2,ce8592b31e55f9d7fdf9839cfa5eac9f2131e54b58027dc4159c14bb9b5fe3b0,$,ce8592b31e55f9d7fdf9839cfa5eac9f2131e54b58027dc4159c14bb9b5fe3b0,ce8592b31e55f9d7fdf9839cfa5eac9f2131e54b58027dc4159c14bb9b5fe3b0,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0020,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AE,20,282Ae,282Ae,50,49,1656,1692,1721,1757,\bigcup_{k\in\Bbb Z}(\dom f+2k\pi),\bigcup_{k\in\Bbb Z}(\dom f+2k\pi),667aa93082500c713750b97ac6d1579c5b35ee41df8dc343c1b15dc2e377e5e3,667aa93082500c713750b97ac6d1579c5b35ee41df8dc343c1b15dc2e377e5e3,397af69f6ccc2353ffd5bfabf3b1dec757f9099967a98f30e56a3726a9c8a76e,$,397af69f6ccc2353ffd5bfabf3b1dec757f9099967a98f30e56a3726a9c8a76e,397af69f6ccc2353ffd5bfabf3b1dec757f9099967a98f30e56a3726a9c8a76e,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0021,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AE,21,282Ae,282Ae,50,49,1704,1728,1768,1792,\tilde f(x)=f(x-2k\pi),\tilde f(x)=f(x-2k\pi),4fa0a6c8f01cf752b55682e2434a3b92cda14a4d702fd605d7f7d737cb3c3ee2,4fa0a6c8f01cf752b55682e2434a3b92cda14a4d702fd605d7f7d737cb3c3ee2,5a630948204628e5f1648b662adc1c3c9b2bf9622f6e9d22ae1183a455a7ac0d,$,5a630948204628e5f1648b662adc1c3c9b2bf9622f6e9d22ae1183a455a7ac0d,5a630948204628e5f1648b662adc1c3c9b2bf9622f6e9d22ae1183a455a7ac0d,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0022,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AE,22,282Ae,282Ae,51,50,1738,1750,1803,1815,k\in\Bbb Z,k\in\Bbb Z,16f7557561ea690cb6cbab77e10f78d0e3307c9eaaaa2ff455725774f65e1848,16f7557561ea690cb6cbab77e10f78d0e3307c9eaaaa2ff455725774f65e1848,3e6f6517f9653633210a9969ea981fc4f3a0a40ba6b56f0124dd375f1ba2b76b,$,3e6f6517f9653633210a9969ea981fc4f3a0a40ba6b56f0124dd375f1ba2b76b,3e6f6517f9653633210a9969ea981fc4f3a0a40ba6b56f0124dd375f1ba2b76b,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0023,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282AE,23,282Ae,282Ae,51,50,1755,1773,1820,1838,x\in\dom f+2k\pi,x\in\dom f+2k\pi,b0f5af2fd461534e8b3c5643f0d6e4c80d5fee788f49832cb4636e889e4d1e6c,b0f5af2fd461534e8b3c5643f0d6e4c80d5fee788f49832cb4636e889e4d1e6c,568147450d941fe1fa733d10475ea209a5c3afff8bd339ab5d13d6061fe9ba9d,$,568147450d941fe1fa733d10475ea209a5c3afff8bd339ab5d13d6061fe9ba9d,568147450d941fe1fa733d10475ea209a5c3afff8bd339ab5d13d6061fe9ba9d,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0024,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282BA,24,282Ba,282Ba,62,60,2186,2189,2287,2290,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0025,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282BA,25,282Ba,282Ba,64,62,2228,2303,2311,2388,"a_k=\Bover1{\pi}\int_{-\pi}^{\pi}f(x)\cos kx\,dx\text{ for }k\in\Bbb
N,","a_k=\Bover1{\pi}\int_{-\pi}^{\pi}f(x)\cos kx\,dx\text{ untuk }k\in\Bbb
N,",49d6800f110c3a3c0bb52bae6d16ac5664ea1d44a3954d73c7ec95a7598d3c46,18cdadfde3c038656950cb5ed26e2103a288e7c144d1f41eb512143681d5d9bb,fa8a6700e12120a4c65ba9dcd5f32a3e96874fa22c80ace51ab8a341753d389e,$$,fa8a6700e12120a4c65ba9dcd5f32a3e96874fa22c80ace51ab8a341753d389e,fa8a6700e12120a4c65ba9dcd5f32a3e96874fa22c80ace51ab8a341753d389e,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0026,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282BA,26,282Ba,282Ba,67,65,2305,2376,2390,2463,"b_k=\Bover1{\pi}\int_{-\pi}^{\pi}f(x)\sin kx\,dx\text{ for }k\ge
1.","b_k=\Bover1{\pi}\int_{-\pi}^{\pi}f(x)\sin kx\,dx\text{ untuk }k\ge
1.",b79cb99d2ca38a77f155f967256b37bd8f1e0873ec758d5bb9b3a77606f0e1d0,57d89d305af59a6f4012d4fa39646ae78e51cca3edde5e06b9be299e2c60085b,a1f4bea8cd57ec3b9bdca2ffa23656d420998b807f050f6db445e45840003ef9,$$,a1f4bea8cd57ec3b9bdca2ffa23656d420998b807f050f6db445e45840003ef9,a1f4bea8cd57ec3b9bdca2ffa23656d420998b807f050f6db445e45840003ef9,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0027,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282BA,27,282Ba,282Ba,72,70,2423,2440,2533,2550,c_0=\Bover12a_0,c_0=\Bover12a_0,08b4a04dc20eeba150178c3db4379502e9cbc385bc68661bf369d6de9ca974f4,08b4a04dc20eeba150178c3db4379502e9cbc385bc68661bf369d6de9ca974f4,08b4a04dc20eeba150178c3db4379502e9cbc385bc68661bf369d6de9ca974f4,$,08b4a04dc20eeba150178c3db4379502e9cbc385bc68661bf369d6de9ca974f4,08b4a04dc20eeba150178c3db4379502e9cbc385bc68661bf369d6de9ca974f4,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0028,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282BA,28,282Ba,282Ba,74,72,2462,2470,2574,2582,k\ge 1,k\ge 1,fb7e3d8aa70fbb2ecac8838635a4bbbe0d8589f1868dcc205d676d10711aca6e,fb7e3d8aa70fbb2ecac8838635a4bbbe0d8589f1868dcc205d676d10711aca6e,0180d4d07bf202639d16ad2489f9b80c9c15d7562d7e834af7705ae4276fb1c9,$,0180d4d07bf202639d16ad2489f9b80c9c15d7562d7e834af7705ae4276fb1c9,0180d4d07bf202639d16ad2489f9b80c9c15d7562d7e834af7705ae4276fb1c9,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0029,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282BA,29,282Ba,282Ba,76,74,2492,2516,2611,2635,c_k=\Bover12(a_k-ib_k),c_k=\Bover12(a_k-ib_k),2d264d163657d1f7a4085301020624f2e7e85712d92ffd9068238f9a4dd2200c,2d264d163657d1f7a4085301020624f2e7e85712d92ffd9068238f9a4dd2200c,2d264d163657d1f7a4085301020624f2e7e85712d92ffd9068238f9a4dd2200c,$,2d264d163657d1f7a4085301020624f2e7e85712d92ffd9068238f9a4dd2200c,2d264d163657d1f7a4085301020624f2e7e85712d92ffd9068238f9a4dd2200c,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0030,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282BA,30,282Ba,282Ba,76,74,2523,2550,2642,2669,c_{-k}=\Bover12(a_k+ib_k),c_{-k}=\Bover12(a_k+ib_k),36c65a82558a0cbd31ea67d2969f2b2c6ffc866f4194b66f3fab54a6b64f1f65,36c65a82558a0cbd31ea67d2969f2b2c6ffc866f4194b66f3fab54a6b64f1f65,36c65a82558a0cbd31ea67d2969f2b2c6ffc866f4194b66f3fab54a6b64f1f65,$,36c65a82558a0cbd31ea67d2969f2b2c6ffc866f4194b66f3fab54a6b64f1f65,36c65a82558a0cbd31ea67d2969f2b2c6ffc866f4194b66f3fab54a6b64f1f65,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0031,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282BA,31,282Ba,282Ba,78,76,2558,2574,2677,2693,a_k=c_k+c_{-k},a_k=c_k+c_{-k},86546d223286999eb53b2194b33f7b76ab033f388daab14948a130c80fb73da7,86546d223286999eb53b2194b33f7b76ab033f388daab14948a130c80fb73da7,86546d223286999eb53b2194b33f7b76ab033f388daab14948a130c80fb73da7,$,86546d223286999eb53b2194b33f7b76ab033f388daab14948a130c80fb73da7,86546d223286999eb53b2194b33f7b76ab033f388daab14948a130c80fb73da7,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S282-FORMULA-0032,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282BA,32,282Ba,282Ba,78,76,2581,2600,2700,2719,b_k=i(c_k-c_{-k}),b_k=i(c_k-c_{-k}),71acffed95bc0bd30743d624cbf01eff09cabf1b8c9db43c71df6e3180f01d4c,71acffed95bc0bd30743d624cbf01eff09cabf1b8c9db43c71df6e3180f01d4c,71acffed95bc0bd30743d624cbf01eff09cabf1b8c9db43c71df6e3180f01d4c,$,71acffed95bc0bd30743d624cbf01eff09cabf1b8c9db43c71df6e3180f01d4c,71acffed95bc0bd30743d624cbf01eff09cabf1b8c9db43c71df6e3180f01d4c,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
