schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132XF,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,14,132Xf,132Xf,132Xf,explicit,false,exercise,132Xf,132Xf,308,313,301,306,11512,11795,12399,12691,37787b3f8b349d8b89c31035ca76ed24239d1960f168ce9abbeac4554847ff70,c46f205b19747ab9a6aff1e20a24ed0f69431eff286c0479d1744ab87507ced1,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132XG,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,15,132Xg,132Xg,132Xg,explicit,false,exercise,132Xg,132Xg,314,322,307,315,11795,12176,12691,13086,28056422d56e009366db4b201d19de3bee6fdc832c23899d740168465d31994e,c8b4cc2658d0a040c52ebddf6e2e00d785d82fe5f392a08500d03631ac2a344b,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132XH,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,16,132Xh,132Xh,132Xh,explicit,false,exercise,132Xh,132Xh,323,330,316,324,12176,12558,13086,13495,2518c31b277defa5627da04d65ea2763ec3be04d5d81b7597c72173cffcd411f,d0ccdd12a60f27d0c8893e23d1a7fbefb6d8f595fc7db1f09f273a7033e1c315,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132XI,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,17,132Xi,132Xi,132Xi,explicit,false,exercise,132Xi,132Xi,331,344,325,338,12558,13143,13495,14133,4db60d84e598ad00b9b73725550fe41e0f0e12b67f5d037e499e86196185992d,f16fac3e58b8eb84f0c43c47d3c3a58835a7c304b767caaa5ff9c3d4412a175f,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132XJ,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,18,132Xj,132Xj,132Xj,explicit,false,exercise,132Xj,132Xj,345,347,339,341,13143,13204,14133,14208,c6f69d3a9e8c8bca279f7c711f25a2ac35e4f1e8df945a7a228132e5866c7b5c,e195bc254f8c44d7b0268476d3b2ef4316bd721d4290a5ba2274d2dab40bc678,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132XK,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,19,132Xk,132Xk,132Xk,explicit,false,exercise,132Xk,132Xk,348,353,342,347,13204,13404,14208,14423,d8e7bfe313a59a69134ae5e2c9f5da2c7a43b958cb9e66d08e8805c09cc53902,2468ba20818437e89be4b490dd8c57b8e7516664323dfa5bab0b3e9a093b5bb4,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132Y,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,20,132Y,132Y,132Y,explicit,false,exercise,Further exercises,Latihan lanjutan,354,368,348,362,13404,13923,14423,14972,4a7f965f48aa407adcd9d8fe3b629feaaf683bd52e52daf5a10b64055127bdd9,aa4e262da6276d414ccb46777ba335e5452ebd41aa2541696969199222664a10,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132YA,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132Y,21,132Y,132Ya,132Ya,implicit-subanchor,true,exercise,132Ya,132Ya,354,368,348,362,13404,13923,14423,14972,4a7f965f48aa407adcd9d8fe3b629feaaf683bd52e52daf5a10b64055127bdd9,aa4e262da6276d414ccb46777ba335e5452ebd41aa2541696969199222664a10,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132YB,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,22,132Yb,132Yb,132Yb,explicit,false,exercise,132Yb,132Yb,369,373,363,368,13923,14138,14972,15211,9811891455c02f5296119d27800e52bf70e1757085be935aa8d896b3944e0784,ca595154d2c2e846c22867bc0bd81a81eaae5538647aae8d5ac335cc1958326d,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132YC,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,23,132Yc,132Yc,132Yc,explicit,false,exercise,132Yc,132Yc,374,381,369,376,14138,14485,15211,15621,5085dee0e102d1bf6a6f81c0573e681eac7a507f5a75507cc7aeaf2a57cd8e82,e7329c0a1c755bd9475c22c37580f001dae1ac44cbbd93b608a0fd7510c2c63b,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132YD,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,24,132Yd,132Yd,132Yd,explicit,false,exercise,132Yd,132Yd,382,389,377,384,14485,14817,15621,16008,786f01fcb743a5fe861c1d3ee06e4663617763eb6556fc3aa990d38bd75c58d2,289d57658b04d5ee705ed138e9619343cb9544e8ea6f33cbb94662abef2cf360,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132YE,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,25,132Ye,132Ye,132Ye,explicit,false,exercise,132Ye,132Ye,390,392,385,387,14817,14885,16008,16089,c6cff7a519b788151cee766dbb5cec638398915f4c2658ad8cef4d3f25fad446,abc243a58a57e7f15b77b05e096c8323684dbf894c26d7b95af3fafb632369db,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132YF,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,26,132Yf,132Yf,132Yf,explicit,false,exercise,132Yf,132Yf,393,408,388,404,14885,15386,16089,16639,9064dd0cd67cd60708e34d3efae3bd12c2ab2082dac547d53161ab1e57abafe9,fcbe6a92c7b23216691e666a33aff97d752167bbf57fe28edc32d9545fe28f8a,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S132-SEG-132-NOTES,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,,27,132,132,132,explicit,false,endnotes,Notes and comments,Catatan dan komentar,409,435,405,431,15386,17062,16639,18410,a37a3309f400cdf93911dd9d8cef171c7f8340b697f1d36025cee68af85eb496,0c561b00265f473965be939c084e4ad128bed9471f541a8470163bf973e42305,"{""basis"":""exact bounded source and target character ranges with additive S132 semantic anchors"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
