schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,provenance
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0011,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123A,11,123A,123A,29,29,1076,1079,1140,1143,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0012,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123A,12,123A,123A,31,32,1117,1171,1183,1237,\{x:x\in\bigcup_{n\in\Bbb N}\bigcap_{m\ge n}\dom f_m,\{x:x\in\bigcup_{n\in\Bbb N}\bigcap_{m\ge n}\dom f_m,32366a07454d51579f8fbf8b884df59eb81fb5899ffad235b86562ee77d1aea3,32366a07454d51579f8fbf8b884df59eb81fb5899ffad235b86562ee77d1aea3,c3c02e5bb5c493dfc86f137e1fa7d6f51c2fcca53a6eb01baaa534ea9f3f066e,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0013,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123A,13,123A,123A,32,33,1173,1198,1239,1264,\lim_{n\to\infty}f_n(x),\lim_{n\to\infty}f_n(x),72dab8d9d5f13e52de2ac4b36114211debdf9639de33efba98ba5dad72cd4f36,72dab8d9d5f13e52de2ac4b36114211debdf9639de33efba98ba5dad72cd4f36,72dab8d9d5f13e52de2ac4b36114211debdf9639de33efba98ba5dad72cd4f36,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0014,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123A,14,123A,123A,32,33,1213,1223,1272,1282,\Bbb R\},\Bbb R\},4736ee603d3c2a5c93f21c7c9f39c75f0225b4fa70ba27c9a9cd87cc5427e3b1,4736ee603d3c2a5c93f21c7c9f39c75f0225b4fa70ba27c9a9cd87cc5427e3b1,593e3aa12d5f6b468b6063a4cf21013aa784ecf248fefab43f9d7f1d556bdea3,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0015,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123A,15,123A,123A,36,37,1323,1328,1418,1423,f_n,f_n,e3f4ba757b6d2cf8ebe140b052a2427042dd38434f8215d0cbedd04019595223,e3f4ba757b6d2cf8ebe140b052a2427042dd38434f8215d0cbedd04019595223,e3f4ba757b6d2cf8ebe140b052a2427042dd38434f8215d0cbedd04019595223,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0016,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123A,16,123A,123A,36,37,1355,1358,1449,1452,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0017,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123A,17,123A,123A,37,38,1381,1384,1474,1477,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0018,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123A,18,123A,123A,37,38,1424,1427,1515,1518,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0019,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,19,123A,123Aa,42,43,1591,1598,1696,1703,f_0=0,f_0=0,7ff2eb9f40416e6e23aa9a51b3436bf58657acd68c3f8a09c04b7704395cce04,7ff2eb9f40416e6e23aa9a51b3436bf58657acd68c3f8a09c04b7704395cce04,7ff2eb9f40416e6e23aa9a51b3436bf58657acd68c3f8a09c04b7704395cce04,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0020,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,20,123A,123Aa,43,44,1610,1665,1718,1773,c=\sup_{n\in\Bbb N}\int f_n=\lim_{n\to\infty}\int f_n,c=\sup_{n\in\Bbb N}\int f_n=\lim_{n\to\infty}\int f_n,34a113d24742af2ba2c711d1e81b47f5cdc1db30a7d4c50ca250fd9fe4e6d368,34a113d24742af2ba2c711d1e81b47f5cdc1db30a7d4c50ca250fd9fe4e6d368,6dafbaa846caa12461197c6377cf2e486658f5f477b10da9aba22cd82f2403c0,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0021,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,21,123A,123Aa,44,46,1690,1712,1818,1840,\sequencen{\int f_n},\sequencen{\int f_n},61e2c4ec099dad0941b9b57fe8dfea30c2b380eb06e89daec60d8eabca77f56a,61e2c4ec099dad0941b9b57fe8dfea30c2b380eb06e89daec60d8eabca77f56a,248a43ba3f04334b3d4c855f98d15e8d792f96559a64cc6d4c49b37d6ed4750c,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0022,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,22,123A,123Aa,49,50,1783,1793,1914,1924,\dom f_n,\dom f_n,068bc0b787cb14817882c30695b1a282938be76b25c08f33c365245d76b084d3,068bc0b787cb14817882c30695b1a282938be76b25c08f33c365245d76b084d3,820f074dbb1f96d823b45a8c3d11d606fc9098a1f2c92198de2bfcf61fd56299,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0023,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,23,123A,123Aa,49,50,1795,1811,1926,1942,\{x:f_0(x)=0\},\{x:f_0(x)=0\},c0d37def011723453e6a20ad00ad526a61958dad6bd1e7e0f2ddff8586c58b7e,c0d37def011723453e6a20ad00ad526a61958dad6bd1e7e0f2ddff8586c58b7e,c0d37def011723453e6a20ad00ad526a61958dad6bd1e7e0f2ddff8586c58b7e,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0024,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,24,123A,123Aa,49,51,1813,1842,1944,1973,"\{x:f_n(x)
\le f_{n+1}(x)\}","\{x:f_n(x)
\le f_{n+1}(x)\}",335cd1508a53f8f2cc5148da1bc4d47b2e259d456998ee279e5ad6b793a24b89,335cd1508a53f8f2cc5148da1bc4d47b2e259d456998ee279e5ad6b793a24b89,6ac4863e4b37108dbb8f18d94d8c9c9ffa75a0e124b1693c468d4e176a20d8ba,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0025,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,25,123A,123Aa,50,52,1883,1886,2017,2020,F,F,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0026,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,26,123A,123Aa,51,53,1905,1917,2054,2066,n\in\Bbb N,n\in\Bbb N,d213946df59f2b85be55436de61a489b7c24c216dfb26056fc2946b32c730709,d213946df59f2b85be55436de61a489b7c24c216dfb26056fc2946b32c730709,02bb197ae0de627eb1861382dcf81826f92f1895770d739be7f05b2435488186,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0027,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,27,123A,123Aa,51,54,1946,1951,2098,2103,E_n,E_n,da2ce42dc70bb3da5b52ff30fe66a032a0544e48723bc1d5e5234fa42595de11,da2ce42dc70bb3da5b52ff30fe66a032a0544e48723bc1d5e5234fa42595de11,da2ce42dc70bb3da5b52ff30fe66a032a0544e48723bc1d5e5234fa42595de11,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0028,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,28,123A,123Aa,52,54,1962,1977,2124,2139,f_n\restr E_n,f_n\restr E_n,b91c3d50526199ff15c40e568d5b2576cb8f94ccface5cc08ea89c0614319abc,b91c3d50526199ff15c40e568d5b2576cb8f94ccface5cc08ea89c0614319abc,aa75b1957668a5ea8c8cfc4eef8d07b36cfa49a89bb6f68721c1ff6980aaebf4,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0029,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,29,123A,123Aa,52,55,2005,2010,2165,2170,E^*,E^*,ba01bfed40e94931c6ca40251f7d5be2219e0d761d51017760ea8dd5d6bd1521,ba01bfed40e94931c6ca40251f7d5be2219e0d761d51017760ea8dd5d6bd1521,ba01bfed40e94931c6ca40251f7d5be2219e0d761d51017760ea8dd5d6bd1521,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0030,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,30,123A,123Aa,54,56,2077,2107,2248,2278,F\cap\bigcap_{n\in\Bbb N}E_n,F\cap\bigcap_{n\in\Bbb N}E_n,795bd8d63ee20eb9fe4c84dee084679e9da6d9b54f1a6e6d505816cf3f1ebeaf,795bd8d63ee20eb9fe4c84dee084679e9da6d9b54f1a6e6d505816cf3f1ebeaf,bd3d97427874282b8eccd7b9ba1dc1c127401099e9593e0664e2fcd8ae94018e,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0031,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,31,123A,123Aa,58,60,2140,2145,2313,2318,a>0,a>0,b115af0d0023af60405fe0e2a219510e40ccdf9fd23ceb72e207f72b9dd84948,b115af0d0023af60405fe0e2a219510e40ccdf9fd23ceb72e207f72b9dd84948,b115af0d0023af60405fe0e2a219510e40ccdf9fd23ceb72e207f72b9dd84948,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0032,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,32,123A,123Aa,58,60,2150,2162,2323,2335,n\in\Bbb N,n\in\Bbb N,d213946df59f2b85be55436de61a489b7c24c216dfb26056fc2946b32c730709,d213946df59f2b85be55436de61a489b7c24c216dfb26056fc2946b32c730709,02bb197ae0de627eb1861382dcf81826f92f1895770d739be7f05b2435488186,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0033,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,33,123A,123Aa,59,61,2167,2188,2346,2367,H_n(a)=\{x:x\in E^*,H_n(a)=\{x:x\in E^*,30d86fe8352d13787640698435daa9f5d6d1efc49390c45e7807be2498526a13,30d86fe8352d13787640698435daa9f5d6d1efc49390c45e7807be2498526a13,3f1d742d24a1f6a67e6e97698956690218c78e8a133bde36baebcf6346991032,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0034,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,34,123A,123Aa,59,61,2190,2205,2369,2384,f_n(x)\ge a\},f_n(x)\ge a\},d698017deef16d7481a87e8202beb0f772319547f6efb3f1555985a92a1f8f1d,d698017deef16d7481a87e8202beb0f772319547f6efb3f1555985a92a1f8f1d,96755e8b68ead72ef38f673518e584aa2e3479919afbe8928c8ed9f6149a34e1,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0035,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,35,123A,123Aa,60,62,2212,2220,2391,2399,H_n(a),H_n(a),53d84815c6c28392d7e89769f48bef676e3d1bdc011267addb3385198017bcce,53d84815c6c28392d7e89769f48bef676e3d1bdc011267addb3385198017bcce,53d84815c6c28392d7e89769f48bef676e3d1bdc011267addb3385198017bcce,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S123-FORMULA-0036,O007-FREMLIN-V1-S123,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S123-SEG-123AA,36,123A,123Aa,60,62,2243,2258,2415,2430,f_n\restr E_n,f_n\restr E_n,b91c3d50526199ff15c40e568d5b2576cb8f94ccface5cc08ea89c0614319abc,b91c3d50526199ff15c40e568d5b2576cb8f94ccface5cc08ea89c0614319abc,aa75b1957668a5ea8c8cfc4eef8d07b36cfa49a89bb6f68721c1ff6980aaebf4,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction O007-CORR-0017"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT123-SOURCE""]}"
