schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136H,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,11,*136H,*136H,*136H,explicit,false,exposition,*136H,*136H,320,366,323,369,12188,14009,13324,15312,fedcc5d9274f1e976c050158147fcb08b57fdbf4e7c7d305c5044857f20d1588,7c8f335c51390e2e8547dda2f2e557877cc86d9af944c6521043a8d59dff9c13,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136X,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,12,136X,136X,136X,explicit,false,exercise,136X,136X,367,379,370,382,14009,14422,15312,15755,37ec2fb1c7f09be1bb6eb3199a80b9414b30ac3f73aaa90f83a44a4c7a1d64ea,03e810defcfac4af9b71655483c7e569c8791ff087b161d0f9996191bc231d0f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136XA,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S136-SEG-136X,13,136X,136Xa,136Xa,implicit-subanchor,true,exercise,136Xa,136Xa,367,379,370,382,14009,14422,15312,15755,37ec2fb1c7f09be1bb6eb3199a80b9414b30ac3f73aaa90f83a44a4c7a1d64ea,03e810defcfac4af9b71655483c7e569c8791ff087b161d0f9996191bc231d0f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136XB,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,14,136Xb,136Xb,136Xb,explicit,false,exercise,136Xb,136Xb,380,384,383,389,14422,14636,15755,16047,fe5fbe1947a5da9703aa3a0a8909e2c3deb7f9cbec9371ed020a41f833696763,932df894db36faa55da8a0587d09f8e32e9324af497da722984fed67fc298ff3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136XC,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,15,136Xc,136Xc,136Xc,explicit,false,exercise,136Xc,136Xc,385,396,390,406,14636,15111,16047,16769,6d77466e177becb8e19c6a45467e0ea3937db6e758917c150f713e076851c19a,4719c4bfcbb9fae7faa73382d4e296e8a34ff8b1abd83d68e3b918d98407f4ef,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136XD,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,16,136Xd,136Xd,136Xd,explicit,false,exercise,136Xd,136Xd,397,402,407,412,15111,15336,16769,17014,cff6586efad0e69142003716d41586f40083824b1a2f26168fd35c340409eb93,d961fd83a32db3990a9f3ec261bbdda405c4650cf132603ff309d09274fa8491,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136XE,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,17,136Xe,136Xe,136Xe,explicit,false,exercise,136Xe,136Xe,403,408,413,418,15336,15545,17014,17283,fea52959ddd527b8f68a0c2f3480504335137f853e6cc6fe39c1b2bccf04a5aa,13d3c43700067c878c969b5bdfb83496861d72209118fcbef8617ebc94d0d825,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136XF,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,18,136Xf,136Xf,136Xf,explicit,false,exercise,136Xf,136Xf,409,416,419,426,15545,15907,17283,17710,41821a77bf69ea1c6e2479ec74150b2941d5c62d9206f17d258ef85a95022a27,d944636a0667aa73acfde6b67274d1a4c1f0d6b103afc0cf578cad59a2783b92,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136XG,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,19,136Xg,136Xg,136Xg,explicit,false,exercise,136Xg,136Xg,417,427,427,437,15907,16391,17710,18252,1ecbd10c2e89c85ba4b59d0552ce3e718cc5fb5b6784b936fdd32a118ce999fa,7bca1937974c7f806f04bde222a8685a61276849dcbd8f1cda8b5a63b737f0f8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136XH,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,20,136Xh,136Xh,136Xh,explicit,false,exercise,136Xh,136Xh,428,436,438,446,16391,16752,18252,18679,d04af3fee27c0bc1b3633aaa6a69211282d6c08e1d6ca36ef0cf48d2fc73d87b,f0e89a460336537631b4101c7d88688b56ced6ffbf92a8c6fc8e1ee53dc69891,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136XI,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,21,136Xi,136Xi,136Xi,explicit,false,exercise,136Xi,136Xi,437,445,447,456,16752,17193,18679,19193,72f5f4970847e3b523b2cb1ce279e7b52b70978ded7b07fb10b1f7993430a23e,c21382765eaea5edf3506ab8bea7059d325953f83258e586fd8015d270ac587d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136XJ,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,22,136Xj,136Xj,136Xj,explicit,false,exercise,136Xj,136Xj,446,457,457,468,17193,17782,19193,19864,c522a4e8961d658be3345be64ade8f25174343824ae186100f593da0cee0cdb5,9f970da59ab2bcab0665cff1b46ad99234e0478514d84c840e861b1b28594f96,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136XK,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,23,136Xk,136Xk,136Xk,explicit,false,exercise,136Xk,136Xk,458,469,469,479,17782,18365,19864,20517,f5078e92fc2f08e86324636175ef0976b510a58549cc0e823f6b4848f3ee6e0b,511db1be97babe2f8d9899783e4cfee1f7029126ead2a4535b8bec1ac1a7c01c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136Y,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,24,136Y,136Y,136Y,explicit,false,exercise,136Y,136Y,470,488,480,499,18365,19336,20517,21594,01606417f9993b7e88ffb16ab0651cacaf2d0d4156062c9f0ec2af5eeac2ec1d,302b7f6707c4789090c0e4fb29a8bc28f9cbddd8beae32dd7f09eba5dbed7cac,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136YA,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S136-SEG-136Y,25,136Y,136Ya,136Ya,implicit-subanchor,true,exercise,136Ya,136Ya,470,488,480,499,18365,19336,20517,21594,01606417f9993b7e88ffb16ab0651cacaf2d0d4156062c9f0ec2af5eeac2ec1d,302b7f6707c4789090c0e4fb29a8bc28f9cbddd8beae32dd7f09eba5dbed7cac,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136YB,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,26,136Yb,136Yb,136Yb,explicit,false,exercise,136Yb,136Yb,489,496,500,508,19336,19795,21594,22147,fa4ff33042dc465360ae94761189d8d8f2a79a29368fb239f04dfde98ca55ed3,0a6d6cac4dd14e1ff37a51d76c3f2c316f03bd520ac4df07ef894b528bc53ed7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136YC,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,27,136Yc,136Yc,136Yc,explicit,false,exercise,136Yc,136Yc,497,511,509,524,19795,20517,22147,22950,4c7a228e5038099183ba2b3704eeaa39b1d2a07fb682ab7bfad5e2bb8167a855,12112ed6b1d5a9342dc9bc80f20266dc893e0f3b4dba536ce926b9237ef20ec5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S136-SEG-136,O007-FREMLIN-V1-S136,O007-RIGHTS-FREMLIN-DSL,,28,136,136,136,explicit,false,endnotes,136,136,512,551,525,562,20517,22658,22950,25294,b6c34593446910f82b7a5f4b4de5f31903ad3c394c4b42825954159762d15121,201c28907c7c006e1b5af798871f55abe5852ba4411c682ec759ff8bef0031fd,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
