schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-CONCORDANCE-FORMULA-0011,O007-FREMLIN-V2-CONCORDANCE,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-CONCORDANCE-SEG-2CONC-INTRO,11,2conc-intro,2conc-intro,108,105,4058,4061,3875,3878,F,F,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,$,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-CONCORDANCE-FORMULA-0012,O007-FREMLIN-V2-CONCORDANCE,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-CONCORDANCE-SEG-2CONC-INTRO,12,2conc-intro,2conc-intro,110,107,4116,4124,3949,3957,\Cal J,\Cal J,bd4f4df4c113494474db0067c8bd4464a3b9794cc1b53986b770eb9b93c0b659,bd4f4df4c113494474db0067c8bd4464a3b9794cc1b53986b770eb9b93c0b659,356b10a5131934179a9af7fad23c4ef89b89d8d7d41acc3680de0c461fd46763,$,356b10a5131934179a9af7fad23c4ef89b89d8d7d41acc3680de0c461fd46763,356b10a5131934179a9af7fad23c4ef89b89d8d7d41acc3680de0c461fd46763,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-CONCORDANCE-FORMULA-0013,O007-FREMLIN-V2-CONCORDANCE,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-CONCORDANCE-SEG-2CONC-INTRO,13,2conc-intro,2conc-intro,110,108,4156,4159,3985,3988,J,J,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,$,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-CONCORDANCE-FORMULA-0014,O007-FREMLIN-V2-CONCORDANCE,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-CONCORDANCE-SEG-2CONC-INTRO,14,2conc-intro,2conc-intro,111,108,4164,4167,3994,3997,I,I,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,$,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-CONCORDANCE-FORMULA-0015,O007-FREMLIN-V2-CONCORDANCE,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-CONCORDANCE-SEG-2CONC-INTRO,15,2conc-intro,2conc-intro,111,108,4178,4181,4018,4021,F,F,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,$,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-CONCORDANCE-FORMULA-0016,O007-FREMLIN-V2-CONCORDANCE,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-CONCORDANCE-SEG-2CONC-INTRO,16,2conc-intro,2conc-intro,111,109,4214,4217,4054,4057,J,J,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,$,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-CONCORDANCE-FORMULA-0017,O007-FREMLIN-V2-CONCORDANCE,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-CONCORDANCE-SEG-2CONC-INTRO,17,2conc-intro,2conc-intro,112,109,4227,4239,4064,4076,I\in\Cal J,I\in\Cal J,7ceb78d316a86fd576616514c3bfa35b8020f2970a733fd1f0e5b8d836c0299b,7ceb78d316a86fd576616514c3bfa35b8020f2970a733fd1f0e5b8d836c0299b,f2ed1e7898f86f205c6c69c77c445751a3e30909d075451b3dd23bcbd1c6645a,$,f2ed1e7898f86f205c6c69c77c445751a3e30909d075451b3dd23bcbd1c6645a,f2ed1e7898f86f205c6c69c77c445751a3e30909d075451b3dd23bcbd1c6645a,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-CONCORDANCE-FORMULA-0018,O007-FREMLIN-V2-CONCORDANCE,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-CONCORDANCE-SEG-2CONC-INTRO,18,2conc-intro,2conc-intro,112,109,4244,4263,4081,4100,J\cap J'\in\Cal J,J\cap J'\in\Cal J,df1ca272c628fc9ef77e8c51602df222b38c47027bbefd98daf41f36eacc6b14,df1ca272c628fc9ef77e8c51602df222b38c47027bbefd98daf41f36eacc6b14,91423fe9917c986085cb246ecb4b5cc9e63faee438ccf11e6c2f2badda452b78,$,91423fe9917c986085cb246ecb4b5cc9e63faee438ccf11e6c2f2badda452b78,91423fe9917c986085cb246ecb4b5cc9e63faee438ccf11e6c2f2badda452b78,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-CONCORDANCE-FORMULA-0019,O007-FREMLIN-V2-CONCORDANCE,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-CONCORDANCE-SEG-2CONC-INTRO,19,2conc-intro,2conc-intro,112,109,4272,4275,4114,4117,J,J,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,$,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,6da43b944e494e885e69af021f93c6d9331c78aa228084711429160a5bbd15b5,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-CONCORDANCE-FORMULA-0020,O007-FREMLIN-V2-CONCORDANCE,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-CONCORDANCE-SEG-2CONC-INTRO,20,2conc-intro,2conc-intro,112,110,4277,4290,4119,4132,J'\in\Cal J,J'\in\Cal J,b44347fc6b1b6451036e60d0782eec71e5a07dca1ed9fefd9f6a34d76c90899d,b44347fc6b1b6451036e60d0782eec71e5a07dca1ed9fefd9f6a34d76c90899d,a08c87f704530cd655c956d8b4b93174719ed018f82a949701cf6e7d2a7bae13,$,a08c87f704530cd655c956d8b4b93174719ed018f82a949701cf6e7d2a7bae13,a08c87f704530cd655c956d8b4b93174719ed018f82a949701cf6e7d2a7bae13,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
