schema_version,record_type,id,corpus_id,volume_id,rights_id,source_anchor,source_title,target_working_title,status,source_resource_ids,source_member,source_pages,source_bytes,source_sha256,source_lines,target_path,target_bytes,target_sha256,target_lines,target_admitted,formula_count,exercise_ids,explicit_hint_count,provenance,source_page_count
1.1.0,unit,O007-FREMLIN-V1-CH13-INTRO,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,13,Chapter 13 introduction,Pendahuluan Bab 13,admitted,"[""O007-RESOURCE-MT13-SOURCE""]",authority/fremlin/source/mt1.2011/mt13.tex,57,1602,50f00104fa2b1b663a35b152d2946e6b5f307095b07e86fd0cc44c8793fee2d8,34,source/id-ID/mt13.tex,1562,8eaa400c1ee8ec70ff08dcd3c6ca9029584c0b8113968aa6bab546eff564994a,30,true,4,[],0,"{""basis"":""complete translated unit with passing structural and consolidated semantic review; admission remains external"",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT13-SOURCE"",""O007-RESOURCE-MT13-TARGET"",""O007-RESOURCE-MT13-STRUCTURAL-QA""]}",1
1.1.0,unit,O007-FREMLIN-V1-S133,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,133,Wider concepts of integration,Konsep integrasi yang lebih luas,admitted,"[""O007-RESOURCE-MT133-SOURCE""]",authority/fremlin/source/mt1.2011/mt133.tex,62-69,27949,4fc1253dc7b903afd0b9dc472ecdf90572991337ebccfc7e76fbb88f5bb5cf8a,740,source/id-ID/mt133.tex,28589,b965f3a8673f161ba2b372d698754f27545708f62fa7e52765f03a08d7d4605d,742,true,565,"[""133Xa"",""133Xb"",""133Xc"",""133Xd"",""133Xe"",""133Xf"",""133Ya"",""133Yb"",""133Yc"",""133Yd"",""133Ye""]",3,"{""basis"":""complete translated unit with passing structural and consolidated semantic review; admission remains external"",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT133-SOURCE"",""O007-RESOURCE-MT133-TARGET"",""O007-RESOURCE-MT133-STRUCTURAL-QA""]}",8
1.1.0,unit,O007-FREMLIN-V1-S134,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,134,More on Lebesgue measure,Lebih lanjut tentang ukuran Lebesgue,admitted,"[""O007-RESOURCE-MT134-SOURCE""]",authority/fremlin/source/mt1.2011/mt134.tex,69-80,51010,a7532f33fbac71ab87fdf21b89ef12a74fe8b3f72e25ab31fa48ca03c70bb850,1238,source/id-ID/mt134.tex,52580,18b99df4efc21ea4e1c6b31e561021fa8d5fac730772a3acad96f2dc5923c367,1232,true,881,"[""134Xa"",""134Xb"",""134Xc"",""134Xd"",""134Xe"",""134Xf"",""134Xg"",""134Xh"",""134Xi"",""134Xj"",""134Ya"",""134Yb"",""134Yc"",""134Yd"",""134Ye"",""134Yf"",""134Yg"",""134Yh"",""134Yi"",""134Yj"",""134Yk"",""134Yl"",""134Ym"",""134Yn"",""134Yo"",""134Yp"",""134Yq"",""134Yr"",""134Ys"",""134Yt"",""134Yu""]",10,"{""basis"":""complete translated unit with passing structural and consolidated semantic review; admission remains external"",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT134-SOURCE"",""O007-RESOURCE-MT134-TARGET"",""O007-RESOURCE-MT134-STRUCTURAL-QA""]}",12
1.1.0,unit,O007-FREMLIN-V1-S135,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,135,The extended real line,Garis real diperluas,admitted,"[""O007-RESOURCE-MT135-SOURCE""]",authority/fremlin/source/mt1.2011/mt135.tex,80-86,26129,5b7029f431f3f4ef7a75450c45a48e7beafa8ebf688bc6e0287d58e0a3dcd893,651,source/id-ID/mt135.tex,29223,8e4eeb3d864f81fe6b27be59ee145d0bb5ca3ad5e01e279f951c922ca7ec965a,692,true,553,"[""135Xa"",""135Xb"",""135Xc"",""135Xd"",""135Xe"",""135Xf"",""135Xg"",""135Ya"",""135Yb"",""135Yc""]",0,"{""basis"":""complete translated unit with passing structural and consolidated semantic review; admission remains external"",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT135-SOURCE"",""O007-RESOURCE-MT135-TARGET"",""O007-RESOURCE-MT135-STRUCTURAL-QA""]}",7
1.1.0,unit,O007-FREMLIN-V1-S136,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,136,The Monotone Class Theorem,Teorema Kelas Monoton,admitted,"[""O007-RESOURCE-MT136-SOURCE""]",authority/fremlin/source/mt1.2011/mt136.tex,86-90,22658,2c0a80f0271c2fac933eeb21cd8dd719f201dbc4fbf859b534dc5f768c05b641,551,source/id-ID/mt136.tex,25298,aadd0bdbb660d8843ed83189eb0f0362f2b5aed22b42544f4deac57f382eec92,562,true,634,"[""136Xa"",""136Xb"",""136Xc"",""136Xd"",""136Xe"",""136Xf"",""136Xg"",""136Xh"",""136Xi"",""136Xj"",""136Xk"",""136Ya"",""136Yb"",""136Yc""]",1,"{""basis"":""complete translated unit with passing structural and consolidated semantic review; admission remains external"",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT136-SOURCE"",""O007-RESOURCE-MT136-TARGET"",""O007-RESOURCE-MT136-STRUCTURAL-QA""]}",5
1.1.0,unit,O007-FREMLIN-V1-FRONT-MT10,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,mt10,"Front matter, contents frame, general introduction, and edition notes","Bagian awal, kerangka daftar isi, pendahuluan umum, dan catatan edisi",complete,"[""O007-RESOURCE-MT10-SOURCE"",""O007-RESOURCE-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt1.2011/mt10.tex,front matter and pp. 5-8,13705,583e6a9e306d6eb4776df5260d04f8296cf27bb97aa740d8003802c12f5de452,402,source/id-ID/mt10.tex,14003,e5d7a1cb3403ad14ac188e64fa19f1efbb6964df5a9af7793ee03d338b606faf,404,true,1,[],0,"{""basis"":""Complete id-ID source and semantic backend closure; reader/build/publication admission is external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT10-SOURCE"",""O007-RESOURCE-SOURCE-CORRECTIONS""]}",
1.1.0,unit,O007-FREMLIN-V1-FRONT-MT01,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,mt01,Volume 1 contents entries,Entri daftar isi Jilid 1,complete,"[""O007-RESOURCE-MT01-SOURCE""]",authority/fremlin/source/mt1.2011/mt01.tex,5,3628,ac7473c0f35a20fe4ddfd50036c7c50ee094495c65c5965b593623927835cdd4,117,source/id-ID/mt01.tex,3568,b69ed5a8a197245980eb58894efa21b1bb1f6890a6552ca75603d4131c4826cc,119,true,18,[],0,"{""basis"":""Complete id-ID source and semantic backend closure; reader/build/publication admission is external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT01-SOURCE""]}",1
1.1.0,unit,O007-FREMLIN-V1-FRONT-MT1,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,mt1,Introduction to Volume 1,Pendahuluan Jilid 1,complete,"[""O007-RESOURCE-MT1-SOURCE""]",authority/fremlin/source/mt1.2011/mt1.tex,7-8,7144,c58c27434928c83ab4bd5727dfeeb538d6144dca0bbf1475963ed2bff7baad3b,126,source/id-ID/mt1.tex,7839,28a591d994dd026bf4a39f66d53d827d4afb928b1ff8474e1a2668d09a697146,131,true,6,[],0,"{""basis"":""Complete id-ID source and semantic backend closure; reader/build/publication admission is external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT1-SOURCE""]}",2
1.1.0,unit,O007-FREMLIN-V1-FRONT-MT11,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,mt11,Chapter 11 introduction,Pendahuluan Bab 11,complete,"[""O007-RESOURCE-MT11-SOURCE""]",authority/fremlin/source/mt1.2011/mt11.tex,9,5875,d077c5498e6a5a1136e41b7b8eaf07a7c6b576af2c32abbbd304aec3f7c3f90b,111,source/id-ID/mt11.tex,6162,e4d8113141fa9651eee18c82705243dd2fa6f9a2ca3dc5e0f1dc8c96c5d1d3af,109,true,15,[],0,"{""basis"":""Complete id-ID source and semantic backend closure; reader/build/publication admission is external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT11-SOURCE""]}",1
1.1.0,unit,O007-FREMLIN-V1-FRONT-MT12,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,mt12,Chapter 12 introduction,Pendahuluan Bab 12,complete,"[""O007-RESOURCE-MT12-SOURCE""]",authority/fremlin/source/mt1.2011/mt12.tex,35,1603,bf1f5adf81e557f8958b38edd8c59f4170c8686614878c4104814c1d22548e59,35,source/id-ID/mt12.tex,1686,822993fe5645b2e5b0b02dfe95f8b6cf7d52a08c37966c44be28229a64b6a38a,33,true,0,[],0,"{""basis"":""Complete id-ID source and semantic backend closure; reader/build/publication admission is external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT12-SOURCE""]}",1
1.1.0,unit,O007-FREMLIN-V1-APPENDIX-INTRO,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,mt1a,Appendix to Volume 1: Useful Facts,Lampiran Jilid 1: Fakta-Fakta Berguna,complete,"[""O007-RESOURCE-MT1A-SOURCE""]",authority/fremlin/source/mt1.2011/mt1a.tex,89,1102,4ebe7dc511763be44d670bb6cbd1c40eb84f8c895057c756422826ea83bf1f37,32,source/id-ID/mt1a.tex,1233,8a566a2386592d409e1d0da624f3df06d95577455345e7f4288469d6ae34225d,32,true,0,[],0,"{""basis"":""Complete id-ID source and semantic backend closure; reader/build/publication admission is external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT1A-SOURCE""]}",1
1.1.0,unit,O007-FREMLIN-V1-A1,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,mt1a1,Set theory,Teori himpunan,complete,"[""O007-RESOURCE-MT1A1-SOURCE"",""O007-RESOURCE-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt1.2011/mt1a1.tex,89-92,16731,482bdbe2a55bdc8f9f03c8f6fcade7d743b7b988659b9044d6bec16fa5d32289,406,source/id-ID/mt1a1.tex,18530,30a70565223af10939c788ff16b864ad5b8b6f2dc9ccfa6a18e5af32d51b5ecd,405,true,257,[],0,"{""basis"":""Complete id-ID source and semantic backend closure; reader/build/publication admission is external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT1A1-SOURCE"",""O007-RESOURCE-SOURCE-CORRECTIONS""]}",4
1.1.0,unit,O007-FREMLIN-V1-A2,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,mt1a2,Open and closed sets in R^r,Himpunan terbuka dan tertutup dalam R^r,complete,"[""O007-RESOURCE-MT1A2-SOURCE"",""O007-RESOURCE-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt1.2011/mt1a2.tex,92-94,5978,347e774290e9d396218f6ba1e91620e1e67baf98efc387df43332bd7dae74852,166,source/id-ID/mt1a2.tex,6331,de4a48a1681e3f13f85f689d8ed3bf3e349b41b1db6ce6415f10e2c5dd150801,162,true,118,[],0,"{""basis"":""Complete id-ID source and semantic backend closure; reader/build/publication admission is external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT1A2-SOURCE"",""O007-RESOURCE-SOURCE-CORRECTIONS""]}",3
1.1.0,unit,O007-FREMLIN-V1-A3,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,mt1a3,Lim sups and lim infs,Limit superior dan limit inferior,complete,"[""O007-RESOURCE-MT1A3-SOURCE"",""O007-RESOURCE-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt1.2011/mt1a3.tex,94-97,8391,8dbfa08eb8553477b1c39a3ea6d1f969550498f352a4ca9afe119bb7887c744c,248,source/id-ID/mt1a3.tex,8844,78d66b4dea48daa794dd9c7e9fce385b203f59a6034468431f5d97c969a7287c,246,true,118,[],0,"{""basis"":""Complete id-ID source and semantic backend closure; reader/build/publication admission is external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT1A3-SOURCE"",""O007-RESOURCE-SOURCE-CORRECTIONS""]}",4
1.1.0,unit,O007-FREMLIN-V1-CONCORDANCE,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,mt1conc,Concordance,Konkordansi,complete,"[""O007-RESOURCE-MT1CONC-SOURCE""]",authority/fremlin/source/mt1.2011/mt1conc.tex,97,1292,03663ade39a6227e3ed4e628fcff98f5012e1a3238c207413a1d27d0734ff16f,40,source/id-ID/mt1conc.tex,1266,be51adec453a5dda8f52e18f5fdaa9404ec049d27d5a38b25216dc4e41fe6b4a,40,true,1,[],0,"{""basis"":""Complete id-ID source and semantic backend closure; reader/build/publication admission is external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT1CONC-SOURCE""]}",1
1.1.0,unit,O007-FREMLIN-V1-REFERENCES,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,mt1r,References for Volume 1,Referensi untuk Jilid 1,complete,"[""O007-RESOURCE-MT1R-SOURCE""]",authority/fremlin/source/mt1.2011/mt1r.tex,97,2278,d59c6d646ebe1be1cdd1f130045c21ff13bd5e3f343901c28d318aefb4f76880,65,source/id-ID/mt1r.tex,2350,cf7da23510a808439e4e51533a3a10a4b2f83c50e9a20de4acf32850834f0207,65,true,0,[],0,"{""basis"":""Complete id-ID source and semantic backend closure; reader/build/publication admission is external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived"",""source_resource_ids"":[""O007-RESOURCE-MT1R-SOURCE""]}",1
1.1.0,unit,O007-FREMLIN-V1-MTI,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V1,O007-RIGHTS-FREMLIN-DSL,mti-volume1-active,Index to Volume 1,Indeks Jilid 1,complete,"[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON"",""O007-RESOURCE-MTI-DEFECTS""]",authority/fremlin/source/mt1.2011/mti.tex,98-102,473311,f331588e3b9fd97a04754a15bd667b6ec62c73e21946efa8ed7a39083b140070,17126,source/id-ID/mti.tex,36790,3ef6caa5a23f5d279bec80cae8742385a19c242b54fc3b93f6b4944359724ad0,9077,true,154,[],0,"{""basis"":""Complete 731-unit Volume-I-active id-ID index; reader/build/publication admission is external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-volume1-index-projection"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON"",""O007-RESOURCE-MTI-DEFECTS""]}",5
